term,series,date,title,journal_page,unit,col,char_pos,engine_agreement,context_left,match,context_right,grade,verified
宗敎,37,1917-12-15,吾敎의 大宗,4,,,972,verified,地에入ᄒᆞᆷ과如ᄒᆞ다.於是에各,宗敎,家ᄂᆞᆫ自己의別天地로써他의別天,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,4,,,1028,verified,互相排斥ᄒᆞ니是ᄂᆞᆫ客觀時代의,宗敎,가客觀의拘束을脫치못ᄒᆞᆷ과如히,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,4,,,1051,verified,束을脫치못ᄒᆞᆷ과如히主觀時代의,宗敎,ᄂᆞᆫ主觀을脫치못ᄒᆞᆫ故라.若,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,4,,,1073,verified,觀을脫치못ᄒᆞᆫ故라.若破天荒의,宗敎,家가有ᄒᆞ야此를觀ᄒᆞ면實로盲人,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,4,,,1220,verified,說로써他를排斥ᄒᆞᆷ은時代蔑視의,宗敎,家라謂치아니치못ᄒᆞᆯ지로다.三,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,4,,,1252,verified,.三、調和時代然ᄒᆞ면調和時代의,宗敎,라ᄒᆞᆷ은何이냐.吾人은旣히主觀,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,5,,,1273,verified,ᆷ은何이냐.吾人은旣히主觀時代의,宗敎,各其一部의眞理가有ᄒᆞᆷ과同時에,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,5,,,1404,verified,理니故로哲學者輩ᄂᆞᆫ旣히何等의,宗敎,도信치아니ᄒᆞ고萬宗敎의眞理를總,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,5,,,1415,verified,旣히何等의宗敎도信치아니ᄒᆞ고萬,宗敎,의眞理를總括ᄒᆞ야各其非를斥ᄒᆞ,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,5,,,1442,verified,各其非를斥ᄒᆞ고是를取ᄒᆞ야一種,宗敎,心을構造ᄒᆞ고壯然大呼曰是我宗敎,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,5,,,1458,verified,宗敎心을構造ᄒᆞ고壯然大呼曰是我,宗敎,라ᄒᆞᄂᆞ니是實로排斥ᄒᆞᆯ만ᄒ,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,5,,,1492,verified,ᆞᆫ硏究가아이오.寧히可尙ᄒᆞᆯ,宗敎,心의進化라謂ᄒᆞᆯ지로다.然이나,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,6,,,1791,verified,"無心치아니ᄒᆞ면必然的結果,是等",宗敎,가出來ᄒᆞᆯ것은天地의原則이아인,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,6,,,1871,verified,眞理를下段에陳述ᄒᆞ야現代人生의,宗敎,的心鏡下에셔公評을得코제ᄒᆞ오니,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,6,,,1918,verified,가是等의資格이有ᄒᆞ면現代人生에,宗敎,的生命을爲ᄒᆞ야多幸이라ᄒᆞ노라,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,6,,,1950,verified,노라.天道敎의名義吾人은前章에서,宗敎,의過渡時代를論ᄒᆞ야今日은宗敎統,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,6,,,1965,verified,서宗敎의過渡時代를論ᄒᆞ야今日은,宗敎,統一의時代임을說破ᄒᆞ얏도다.然,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,6,,,1988,verified,임을說破ᄒᆞ얏도다.然ᄒᆞ면統一,宗敎,라ᄒᆞᆷ은如何ᄒᆞᆫ眞理와如何ᄒ,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,6,,,2046,verified,抱負가無치아니ᄒᆞ면不可ᄒᆞ니卽,宗敎,全部의眞理를包容ᄒᆞᆯᄲᅮᆫ아니,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,6,,,2199,verified,ᄒᆞᆫ者라ᄒᆞᄂᆞ니思ᄒᆞ라何等,宗敎,",何等哲學이라도決코天道以外의眞",정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,6,,,2322,verified,ᆞ야曰天道라ᄒᆞ니라.故로天下에,宗敎,가多ᄒᆞ나其要點은儒佛仙에不過ᄒ,정본,Y 정본
宗敎,37,1917-12-15,吾敎의 大宗,7,,,2894,verified,을保ᄒᆞ나니是理에依ᄒᆞ야各般의,宗敎,를解剖ᄒᆞ면如何ᄒᆞᆫ敎宗을勿論,정본,Y 정본
宗敎,122,1917-12-15,野花千萬枝遊客忘歸家,11,unit_2_p1l,15,15,both,ᄒᆞᄂᆞᆫ眞理니라그리ᄒᆞ야萬,宗敎,萬哲學을一,합의,
宗敎,38,1918-01-15,新年과 人生,6,unit_4_p2l,15,5,both,라新ᄒᆞᆫ,宗敎,로新ᄒᆞᆫ光陰을迎ᄒᆞ야特別히新,합의,
宗敎,39,1918-02-15,宗敎의 兩側面,10,unit_3_p2u,,445,gemini_only,會에應用ᄒᆞ야協同主義를取ᄒᆞ고,宗敎,是라專攻은,G단독,
宗敎,39,1918-02-15,宗敎의 兩側面,10,unit_3_p2u,11,22,both,、靈肉雙全은眞理全軆이며從ᄒᆞ야,宗敎,,합의,
宗敎,39,1918-02-15,宗敎의 兩側面,10,unit_3_p2u,12,5,both,의本領이라,宗敎,ᄂᆞᆫ此本領을失ᄒᆞ면現代文明을,합의,
宗敎,39,1918-02-15,宗敎의 兩側面,10,unit_3_p2u,13,20,both,融和치못ᄒᆞᆯ지라詳言ᄒᆞ면現代,宗敎,ᄂᆞᆫ靈肉雙全,합의,
宗敎,39,1918-02-15,宗敎의 兩側面,10,unit_3_p2u,15,18,both,應用치안임이不可ᄒᆞ도다故로現代,宗敎,ᄂᆞᆫ個人的,합의,
宗敎,39,1918-02-15,宗敎의 兩側面,10,unit_3_p2u,17,11,both,個人的側面으로觀ᄒᆞ면,宗敎,ᄂᆞᆫ、各個人의專攻的修養을責任,합의,
宗敎,39,1918-02-15,宗敎의 兩側面,10,unit_3_p2u,18,15,both,要ᄒᆞ고社會的側面으로觀ᄒᆞ면,宗敎,ᄂᆞᆫ其專攻의修養을社,합의,
宗敎,39,1918-02-15,宗敎의 兩側面,10,unit_4_p2l,02,1,both,은,宗敎,의兩側面을完全히ᄒᆞ얏다謂ᄒᆞᆯ,합의,
宗敎,39,1918-02-15,宗敎의 兩側面,11,unit_5_p3u,13,0,both,,宗敎,家에特히注意ᄒᆞᆯ大法門이라盖家,합의,
宗敎,39,1918-02-15,宗敎의 兩側面,11,unit_6_p3l,07,15,both,是를謂ᄒᆞᆫ바라然ᄒᆞ면吾人은,宗敎,的兩側面에서一側,합의,
宗敎,89,1918-02-15,枕上雜感,30,unit_1_p1u,,76,gemini_only,고自然起立ᄒᆞ사三千年金城鐵瓮萬,宗敎,萬哲學의藩籬를打破ᄒᆞ시고無古無,G단독,
宗敎,90,1918-03-15,孤灯의 下에셔,32,unit_2_p1l,03,8,both,를引用ᄒᆞ야世界,宗敎,의獨特된点을言ᄒᆞ고,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,6,unit_12_p6l,06,17,both,此人物에伴호法身色身의原理눈但히,宗敎,家에뿐,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_13_p7u,04,18,both,히思唯ᄒᆞ도다其實例ᄂᆞᆫ政治와,宗敎,가야즉區分되,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_13_p7u,09,9,both,그네들도今日과如히,宗敎,와政治가確實히區別된時代,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_13_p7u,11,24,both,入ᄒᆞ지아니ᄒᆞ야스면純粹ᄒᆞᆫ,宗敎,의路로入,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_14_p7l,01,18,both,主體가되야스며그리ᄒᆞ야其弊毒은,宗敎,에서特甚,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_14_p7l,02,9,both,ᄒᆞ야스며從ᄒᆞ야,宗敎,的人物을誤解ᄒᆞᆷ에至ᄒᆞ엿도다,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_14_p7l,06,9,claude_only,ᄒᆞᆯ지니此ᄂᆞᆫ,宗敎,哲學科學의何等識者됨을勿論ᄒᆞ고,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_14_p7l,08,14,claude_only,ᄒᆞᆯ진되此에必伴ᄒᆞᄂᆞᆫ,宗敎,도出生ᄒᆞᆯ것이며此宗敎에必,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_14_p7l,08,26,claude_only,ᆞᄂᆞᆫ宗敎도出生ᄒᆞᆯ것이며此,宗敎,에必,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_14_p7l,09,23,claude_only,物도必有ᄒᆞᆯ것이라그리ᄒᆞ야其,宗敎,ᄂᆞᆫ調和時,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_14_p7l,16,9,claude_only,鑑定ᄒᆞ야必히是的,宗敎,是的人物이出來ᄒᆞᆯ것을認容홈,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,7,unit_14_p7l,18,15,claude_only,新時代의新習慣을養成ᄒᆞ야是的,宗敎,와是的人物에對,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_7_p4u,07,23,both,事實에씃其然ᄒᆞᆫ者ㅣ아니오特히,宗敎,에셔,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_7_p4u,11,6,both,同一ᄒᆞᆫ舊,宗敎,에對ᄒᆞ야도其主見이各一致치못ᄒ,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_7_p4u,14,6,both,에相陷ᄒᆞ야,宗敎,의主體目的이되ᄂᆞᆫ平和를破壞ᄒ,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_7_p4u,16,8,both,思ᄒᆞ라如何ᄒᆞ,宗敎,를勿論ᄒᆞ고幾多長歲月의間에셔幾,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_7_p4u,19,5,both,過渡時代의,宗敎,(儒佛仙耶回婆等諸宗敎)가何者든,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_7_p4u,19,16,both,過渡時代의宗敎(儒佛仙耶回婆等諸,宗敎,)가何者든지,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_8_p4l,02,11,claude_only,써觀ᄒᆞᆯ지라도世人의,宗敎,解釋에對ᄒᆞᆫ所見이얼마나,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_8_p4l,04,3,claude_only,旣히舊,宗敎,에對ᄒᆞᆫ態度가其然ᄒᆞᆯ진ᄃᆡ,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_8_p4l,04,24,claude_only,ᆞᆫ態度가其然ᄒᆞᆯ진ᄃᆡ勿論新,宗敎,에對,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_8_p4l,06,5,claude_only,지者이라新,宗敎,에對ᄒᆞᆫ世人의批評에一層甚僻ᄒ,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_8_p4l,07,2,claude_only,所謂,宗敎,的因襲이是라卽一新宗敎가發生되면,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_8_p4l,07,13,claude_only,所謂宗敎的因襲이是라卽一新,宗敎,가發生되면世人은,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,4,unit_8_p4l,18,2,claude_only,元來,宗敎,라ᄒᆞᆷ은眞理의光이라其眞理의光,C단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,5,unit_9_p5u,,283,gemini_only,後大宗으로誇張코져ㅎㆍ니若是等의,宗敎,일지라도不可不時代의反抗이無치아,G단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,5,unit_9_p5u,,338,gemini_only,宗이現代에果有ㅎㆍ다ㅎㆍ면是를的,宗敎,라ㅎㆍㅁ도否라其反抗은오히러太古,G단독,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,5,unit_9_p5u,04,14,both,許ᄒᆞᄂᆞᆫ바이라調和時代의,宗敎,ᄂᆞᆫ萬宗敎의眞理를攝收,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,5,unit_9_p5u,04,20,both,ᆞᆫ바이라調和時代의宗敎ᄂᆞᆫ萬,宗敎,의眞理를攝收,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,5,unit_9_p5u,05,13,both,ᄒᆞ야此를統一ᄒᆞᆫ에서眞,宗敎,의面目이完成ᄒᆞᆷ을指稱ᄒᆞᆷ,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,5,unit_9_p5u,07,1,both,新,宗敎,가必有ᄒᆞᆯ것이며既히新宗敎일진,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,5,unit_9_p5u,07,15,both,新宗敎가必有ᄒᆞᆯ것이며既히新,宗敎,일진뒤由來의萬宗,합의,
宗敎,91,1918-04-15,因襲的主觀에 拘束된 世人의 誤解,5,unit_9_p5u,13,1,both,的,宗敎,일지라도不可不時代의反抗이無처아,합의,
宗敎,126,1918-04-15,任筆錄,46,unit_9_p5u,04,7,both,反對ᄒᆞ랴나눈,宗敎,信者넛가、宗敎도、이南山公園갓,합의,
宗敎,126,1918-04-15,任筆錄,46,unit_9_p5u,04,14,both,反對ᄒᆞ랴나눈宗敎信者넛가、,宗敎,도、이南山公園갓,합의,
宗敎,126,1918-04-15,任筆錄,46,unit_9_p5u,05,19,both,가성각ᄒᆞᆫ다말도업고、글도입눈,宗敎,의效力,합의,
宗敎,126,1918-04-15,任筆錄,46,unit_9_p5u,09,2,both,우리,宗敎,의效力이、이[?]上에、잇슬것을,합의,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,8,unit_1_p1u,04,98,both,兩道師ᄂᆞᆫ特히聖師의命敎下에서,宗敎,의事業을爲ᄒᆞ야精神的生命을吾人,합의,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,8,unit_2_p1l,03,4,both,으로我族,宗敎,의眞風光을發揮치못ᄒᆞ시고因ᄒᆞ,합의,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,9,unit_3_p2u,05,1,both,盖,宗敎,에要ᄒᆞᆯ바必然의面目은반다시信,합의,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,9,unit_3_p2u,08,3,claude_only,文明的,宗敎,라言키難ᄒᆞᆫ바로다,C단독,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,9,unit_3_p2u,10,22,claude_only,神을徹底케ᄒᆞᄂᆞᆫ大道로吾敎의,宗敎,的精神,C단독,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,9,unit_4_p2l,,310,gemini_only,日을形成호엿스니若吾人으로一層一,宗敎,的實行의境에到達호는日이면吾敎의,G단독,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,9,unit_4_p2l,03,8,both,에在ᄒᆞ니吾敎의,宗敎,的精神이此巡回로始ᄒᆞ야漸々發揮,합의,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,9,unit_4_p2l,09,9,both,感化에浴ᄒᆞ엿는가,宗敎,의眞價를不知ᄒᆞ든吾人이能히宗,합의,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,9,unit_4_p2l,13,13,both,ᄒᆞ엿스니若吾人으로一層ㅣ,宗敎,的實行의境에到達ᄒᆞ는,합의,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,10,unit_5_p3u,16,16,both,果然ᄒᆞ다譬師ᄂᆞᆫ徹頭徹尾의大,宗敎,家이라若人이何點에,합의,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,10,unit_5_p3u,17,11,both,譬師ᄂᆞᆫ徹頭徹尾의大,宗敎,家니ᄂᆞ問ᄒᆞ면余ᄂᆞᆫ決코臆斷,합의,
宗敎,41,1918-05-15,兩道師巡回와 關北敎友,10,unit_5_p3u,18,24,claude_only,ᄒᆞ야一言으로此를例證ᄒᆞ리라盖,宗敎,家,C단독,
宗敎,92,1918-05-15,京城에셔 永興까지,45,unit_5_p3u,19,4,both,大ᄒᆞᆫ,宗敎,가잇ᄂᆞᆫ것으로나ᄂᆞᆫ저滄海의,합의,
宗敎,127,1918-05-15,偉大ᄒᆞᆫ 心의 世界 其二,18,unit_7_p4u,,254,gemini_only,리혀死ᄒᆞᆫ枯塚의生活보다도더욱,宗敎,衰落ᄒᆞᆫ者일지라故로不可不我의,G단독,
宗敎,42,1918-07-15,大神師性靈出世說(其一),10,unit_1_p1u,,126,gemini_only,羨ᄒᆞᆷ과何異ᄒᆞ리오如何ᄒᆞᆫ,宗敎,家든지身邊事만主張ᄒᆞ야治平을講,G단독,
宗敎,42,1918-07-15,大神師性靈出世說(其一),10,unit_1_p1u,,151,gemini_only,主張ᄒᆞ야治平을講ᄒᆞ고其誰某의,宗敎,家ᄂᆞᆫ性邊事만唱導ᄒᆞ야寂滅에,G단독,
宗敎,42,1918-07-15,大神師性靈出世說(其一),10,unit_1_p1u,,353,gemini_only,求ᄒᆞ리오然則天道敎ᄂᆞᆫ世界的,宗敎,오時代的宗敎며人生哲學이오現代哲,G단독,
宗敎,42,1918-07-15,大神師性靈出世說(其一),10,unit_1_p1u,,359,gemini_only,則天道敎ᄂᆞᆫ世界的宗敎오時代的,宗敎,며人生哲學이오現代哲學이니人生의,G단독,
宗敎,42,1918-07-15,大神師性靈出世說(其一),11,unit_3_p2u,02,17,both,聖師의此一言은實로五萬年의法語라,宗敎,의大問題되,합의,
宗敎,42,1918-07-15,大神師性靈出世說(其一),13,unit_7_p4u,11,14,both,一、天堂或은極樂說此說은原來,宗敎,的迷信으로못ᄒᆡ,합의,
宗敎,42,1918-07-15,大神師性靈出世說(其一),13,unit_7_p4u,14,12,both,二、輪回說이니此說은純粹,宗敎,的因果律에基因ᄒᆞᆫ者,합의,
宗敎,128,1918-07-15,任筆錄(其三),32,unit_6_p3l,08,25,both,아니냐엇지才子文豪ᄲᅮᆫ이리오大,宗敎,家도,합의,
宗敎,94,1918-08-15,宗敎的修養과 處世方法(其二),6,unit_1_p1u,05,8,claude_only,有定타ᄒᆞ면此의,宗敎,ᄲᅮᆫ만아니라世間一切,C단독,
宗敎,80,1918-09-15,大神師性靈出世說(其三),,unit_1_p1,03,58,claude_only,、最著心最思慮의問題라故로古代의,宗敎,는其根據를大槪ㅣ此問題의解決에基,C단독,
宗敎,80,1918-09-15,大神師性靈出世說(其三),,unit_1_p1,04,0,claude_only,,宗敎,學者의恒言ᄒᆞ는바所謂生物의恐怖,C단독,
宗敎,80,1918-09-15,大神師性靈出世說(其三),,unit_2_p2,13,3,both,例如或,宗敎,의敎ᄒᆞᄂᆞ바極樂地獄說이眞이면,합의,
宗敎,80,1918-09-15,大神師性靈出世說(其三),,unit_2_p2,30,14,both,가된바라是理에由ᄒᆞ야是等各,宗敎,에係ᄒᆞ死生觀도各,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,5,unit_10_p5l,04,7,both,此에確然히由來,宗敎,에서鼓吹ᄒᆞᄂᆞᆫ統一法과現代思,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,5,unit_10_p5l,10,25,both,치아니ᄒᆞᆯ不可ᄒᆞᆯ者일진대蓋,宗敎,ᄂᆞᆫ人을,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,5,unit_10_p5l,11,15,both,爲ᄒᆞ야人이建築ᄒᆞ者이오人은,宗敎,를爲ᄒᆞ야造成된者ㅣ,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,5,unit_10_p5l,14,8,both,안일지라若由來의,宗敎,가人生을利ᄒᆞᆷ보다도害ᄒᆞᄂᆞ,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,5,unit_10_p5l,15,20,both,吾人은人生의幸福과ヰ和를爲ᄒᆞ야,宗敎,를矯正치,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,5,unit_10_p5l,30,15,both,大思想이며同時에現代諸般活動卽,宗敎,、哲學、科學、,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,1,unit_1_p1u,02,3,both,世에無,宗敎,不信仰의少數者ᄂᆞᆫ自家의限ᄒᆞ,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,1,unit_1_p1u,04,5,both,ᄒᆞᄂᆞᆫ,宗敎,를直히迷信이라名ᄒᆞ며又其信者를,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,3,unit_5_p3u,04,23,both,象徵主義의形式을取ᄒᆞᄂᆞᆫ由來,宗敎,上의,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,3,unit_5_p3u,13,18,both,續코져ᄒᆞᄂᆞ니此에셔象徵主義即,宗敎,上信仰의弊害,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,3,unit_5_p3u,19,15,both,ᄒᆞ信仰이라도其가人生의天然的,宗敎,心으로ᄡᅥ히發生홀,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,3,unit_6_p3l,12,13,both,此考察法에從ᄒᆞ야觀ᄒᆞ면,宗敎,上의信仰도諸般他의活動,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,3,unit_6_p3l,17,20,both,統一ᄒᆞᄂᆞᆫ方法의一로起ᄒᆞᆫ,宗敎,的信仰ᄲᅮᆫ이單히永久,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,3,unit_6_p3l,19,6,both,나其故로써或,宗敎,가今日의勢力ᄋᆞᆯ滅ᄒᆞ엿다ᄒᆞ,합의,
宗敎,95,1918-09-15,迷의 信仰으로 覺의 信仰에,4,unit_7_p4u,02,2,both,히其,宗敎,의所說이虛僞라ᄒᆞᆷ은아니며宗敎,합의,
